VendorNumber,VendorName,Brand,Description,AvgPurchasePrice,TotalPurchaseQuantity,TotalPurchaseDollars,AvgActualPrice,TotalVolume,TotalSalesDollars,TotalSalesPrice,TotalSalesQuantity,TotalExciseTax,FreightCost,EstimatedProfit,GrossProfit,ProfitMargin,SalesToPurchaseRatio,StockTurnover
90024,VINILANDIA USA             ,10469,Easton Svgn Bl Sierra Foothl,10.32,819,8452.08,15.989999999999998,51750.0,14806.589999999998,8607.14,841.0,93.4,2802.64,3551.8699999999985,6354.509999999998,42.916768817128045,1.7518279524093476,1.0268620268620268
4425,MARTIGNETTI COMPANIES,2653,Litigation Wheat Whiskey,35.15,240,8436.0,44.99,7500.0,3914.13,3554.21,87.0,68.65,144929.24,-149451.11,-4521.87,-115.52682205241011,0.4639793741109531,0.3625
10754,PERFECTA WINES             ,32805,Truchard Carneros Pnt Nr,16.12,523,8430.76,24.99,36000.0,15694.289999999999,11261.9,571.0,63.1,28720.52,-21456.99,7263.529999999999,46.28135455633864,1.8615510345449282,1.0917782026768643
10754,PERFECTA WINES             ,27369,Herencia del Padri Priorat,13.010000000000002,648,8430.48,18.99,17250.0,797.5799999999999,588.6899999999999,42.0,4.65,28720.52,-36353.42,-7632.9,-957.0074475287745,0.09460671278503714,0.06481481481481481
7153,PINE STATE TRADING CO      ,40296,Choya Plum Wine,13.72,614,8424.08,20.99,44250.0,11502.519999999999,6800.759999999999,548.0,60.84,15884.82,-12806.380000000001,3078.4399999999987,26.763178851243026,1.3654333767010758,0.8925081433224755
2242,DELICATO VINEYARDS INC     ,16428,HandCraft Artisan Coll Chard,6.2,1357,8413.4,9.99,81000.0,21059.920000000002,9675.24,2108.0,234.86,7982.65,4663.870000000003,12646.520000000002,60.05018062746677,2.503140228682816,1.5534266764922624
3252,E & J GALLO WINERY         ,7269,Gallo Fairbanks Wh Port,5.44,1546,8410.24,7.99,337500.0,12176.76,5768.78,1524.0,341.02000000000004,61966.91,-58200.39,3766.5200000000004,30.932037750600326,1.4478492884864167,0.9857697283311773
4425,MARTIGNETTI COMPANIES,21194,Paul Hobbs Beckstoffer Cab S,227.27,37,8408.99,349.99,6000.0,6389.85,2555.94,15.0,1.6900000000000002,144929.24,-146948.38,-2019.1399999999994,-31.599176819487145,0.7598831726521259,0.40540540540540543
8892,TRINCHERO FAMILY ESTATES   ,33214,Sycamore Lane Merlot Cal,5.82,1444,8404.08,8.49,304500.0,12335.97,3013.9500000000003,1453.0,326.72,11595.97,-7664.08,3931.8899999999994,31.873375178441577,1.4678548990490332,1.0062326869806095
480,BACARDI USA INC            ,1106,Aberfeldy Single Cask,155.55,54,8399.7,249.99000000000004,11250.0,9459.62,5209.79,38.0,29.96,89286.27,-88226.35,1059.92,11.204678412029235,1.1261854590044882,0.7037037037037037
4425,MARTIGNETTI COMPANIES,35123,Terrabianca Campaccia,21.76,386,8399.36,33.99,24750.0,14037.72,8580.39,428.0,47.51,144929.24,-139290.88,5638.359999999999,40.16578190760322,1.6712844788174335,1.1088082901554404
10754,PERFECTA WINES             ,27371,Bernard Magrez Cab Svgn Napa,99.99,84,8399.16,149.99,5250.0,599.96,449.97,4.0,0.44,28720.52,-36519.72,-7799.2,-1299.9533302220148,0.07143095261907144,0.047619047619047616
9815,WINE GROUP INC             ,10283,M D 20/20 Orange Jubilee,2.57,3267,8396.19,3.9899999999999998,129750.0,12811.890000000001,1145.13,3211.0,360.92,27100.41,-22684.71,4415.700000000001,34.46564090075703,1.525917112404555,0.982858891949801
660,SAZERAC NORTH AMERICA INC. ,3868,Skol Vodka,4.77,1758,8385.66,6.49,127000.0,11701.47,2161.17,1803.0,1893.1499999999999,17932.33,-14616.520000000002,3315.8099999999995,28.33669615868775,1.3954143144367885,1.0255972696245734
9552,M S WALKER INC             ,26341,Balletto 15 Rose Pnt Nr RRV,11.25,745,8381.25,16.99,30750.0,9956.14,6031.45,586.0,65.04,55551.82,-53976.93,1574.8899999999994,15.818278971569297,1.1879063385533184,0.7865771812080536
9552,M S WALKER INC             ,35905,Catena Alta Historic Malbec,26.17,320,8374.4,38.99,31500.0,12956.050000000001,8440.09,295.0,32.660000000000004,55551.82,-50970.17,4581.6500000000015,35.363015733962136,1.5471018819258695,0.921875
6355,NICHE W & S                ,1093,Old St Andrew 3 Mini Barrels,19.52,429,8374.08,24.99,4650.0,6172.53,4748.099999999999,247.0,39.4,551.21,-2752.76,-2201.55,-35.666898338282685,0.737099478390462,0.5757575757575758
3960,DIAGEO NORTH AMERICA INC   ,8425,Studebaker Manhattan RTD,15.17,552,8373.84,23.99,24000.0,14610.269999999999,8869.519999999999,773.0,85.83,257032.07,-250795.64,6236.4299999999985,42.68524811656457,1.7447515118511936,1.4003623188405796
4425,MARTIGNETTI COMPANIES,19122,Liberty School Merlot CC,7.3,1144,8351.199999999999,13.99,72750.0,24180.77,14108.94,1723.0,191.31,144929.24,-129099.66999999998,15829.570000000002,65.46346539005997,2.895484481272153,1.506118881118881
7153,PINE STATE TRADING CO      ,13268,Backhouse Chard,3.86,2162,8345.32,5.99,132000.0,12736.39,6858.54,1961.0,218.05,15884.82,-11493.75,4391.07,34.47656675086112,1.5261715548355246,0.9070305272895467
4425,MARTIGNETTI COMPANIES,22389,Villa Cornaro Prosecco,3.37,2473,8334.01,4.99,18326.0,11287.380000000001,4406.17,2262.0,64.59,144929.24,-141975.87,2953.370000000001,26.16523940896825,1.3543756246992744,0.914678528103518
90024,VINILANDIA USA             ,46298,Intorcia Marsala Sweet,8.16,1021,8331.36,11.99,85000.0,11246.62,8536.880000000001,938.0,140.7,2802.64,112.62000000000035,2915.26,25.921210105791786,1.3499140596493249,0.9187071498530852
9552,M S WALKER INC             ,25735,Hazana Vinas Viejas Rioja,9.390000000000002,887,8328.93,13.99,22500.0,6026.9800000000005,3614.9900000000002,502.0,55.71,55551.82,-57853.77,-2301.95,-38.1940872543131,0.7236199607872801,0.5659526493799324
6785,PALM BAY INTERNATIONAL INC ,23924,Cote Mas Rose Aurore,6.16,1351,8322.16,8.99,53000.0,11983.67,4351.16,1333.0,199.95,13605.41,-9943.9,3661.51,30.554162456075645,1.4399711132686708,0.9866765358993338
9165,ULTRA BEVERAGE COMPANY LLP ,13981,Alverdi Pnt Grigio,5.26,1581,8316.06,8.99,97500.0,14932.98,9088.64,1702.0,188.79,68054.7,-61437.78,6616.92,44.31078056757593,1.7956796848507588,1.0765338393421884
4848,LAIRD & CO                 ,6198,Lazzaroni Sambuca,19.52,426,8315.52,24.99,50250.0,3778.1099999999997,3238.3799999999997,189.0,149.1,1043.69,-5581.1,-4537.410000000001,-120.09735026243284,0.4543444066035557,0.44366197183098594
480,BACARDI USA INC            ,4251,Havana Club Anejo Clsco Gold,0.78,10660,8314.8,0.99,4450.0,5015.34,1969.11,5066.0,262.26,89286.27,-92585.73000000001,-3299.459999999999,-65.7873643661247,0.603182277384904,0.475234521575985
2000,SOUTHERN WINE & SPIRITS NE ,32508,C Krug Merlot Napa,10.95,759,8311.050000000001,15.99,47250.0,16160.679999999998,10616.22,732.0,81.11,19016.59,-11166.960000000003,7849.629999999997,48.57239918122256,1.9444811425752457,0.9644268774703557
1392,CONSTELLATION BRANDS INC   ,27212,R Mondavi Cab Svgn Oakville,34.48,241,8309.68,59.99,22500.0,14137.53,7718.63,247.0,27.44,79528.99,-73701.14,5827.85,41.22254736152638,1.701332662629608,1.0248962655601659
6213,MHW LTD                    ,5838,Agave Loco Pepper Cured Teq,17.85,465,8300.25,29.99,31500.0,15159.74,7441.28,676.0,532.63,9621.58,-2762.09,6859.49,45.24807153684694,1.8264196861540314,1.4537634408602151
8673,STE MICHELLE WINE ESTATES  ,26497,Ch Ste Michelle Canoe Rdg Me,11.61,714,8289.539999999999,19.99,69750.0,10817.029999999999,6184.589999999999,597.0,66.3,15919.7,-13392.210000000001,2527.49,23.365840715982113,1.3049011163466249,0.8361344537815126
3252,E & J GALLO WINERY         ,10931,Bridlewood Chard Monterey,8.27,1001,8278.27,11.99,55500.0,11816.62,4594.97,1038.0,115.89,61966.91,-58428.560000000005,3538.3500000000004,29.94384180924833,1.4274262617672533,1.036963036963037
1392,CONSTELLATION BRANDS INC   ,19908,Ravenswood Besieged Red,9.58,863,8267.539999999999,15.99,54750.0,13144.74,7818.51,926.0,102.9,79528.99,-74651.79000000001,4877.200000000001,37.10381490999442,1.5899215486105904,1.0730011587485515
9744,FREDERICK WILDMAN & SONS   ,19174,Cavicchioli Sw Italian Spkln,7.380000000000001,1119,8258.22,11.989999999999998,67500.0,12635.45,7847.4400000000005,1055.0,117.04,3999.93,377.30000000000155,4377.230000000001,34.64245436450622,1.530045215554926,0.9428060768543343
2000,SOUTHERN WINE & SPIRITS NE ,18613,Juve Y Camp Rose Brut Pnt Nr,9.33,885,8257.05,13.99,57000.0,11329.23,7041.1900000000005,777.0,86.19,19016.59,-15944.41,3072.1800000000003,27.117288641858277,1.3720675059494614,0.8779661016949153
4425,MARTIGNETTI COMPANIES,2271,Jailers Tennessee Whiskey,23.8,346,8234.800000000001,29.99,42000.0,3647.62,3182.7799999999997,138.0,108.95,144929.24,-149516.41999999998,-4587.180000000001,-125.75816559839022,0.4429518628260552,0.3988439306358382
6355,NICHE W & S                ,6010,Schonauer Apple Liqueur,15.190000000000001,542,8232.980000000001,18.99,12750.0,3418.2,2867.49,180.0,142.0,551.21,-5365.990000000002,-4814.780000000002,-140.8571762916155,0.4151838095076144,0.33210332103321033
8673,STE MICHELLE WINE ESTATES  ,18971,Tenuta Guado Al Tasso Bructo,15.64,526,8226.64,22.99,66750.0,12444.83,8339.539999999999,517.0,57.28,15919.7,-11701.51,4218.1900000000005,33.895119499422655,1.5127476102029505,0.9828897338403042
10754,PERFECTA WINES             ,19961,Dom du Pegau Chntf du Pape R,45.45,181,8226.449999999999,69.99,7500.0,13858.019999999999,9448.65,198.0,21.94,28720.52,-23088.95,5631.57,40.637623556611985,1.6845686778622615,1.0939226519337018
3252,E & J GALLO WINERY         ,46062,Martin Codax Tempranilo Ergo,7.090000000000001,1159,8217.31,10.99,70500.0,12921.07,7745.88,1193.0,132.47,61966.91,-57263.15,4703.76,36.40379628002945,1.572420901730615,1.0293356341673856
4425,MARTIGNETTI COMPANIES,23957,Angels & Cowboys Rose,9.45,869,8212.050000000001,13.99,36750.0,12087.36,6561.31,864.0,96.10000000000001,144929.24,-141053.93,3875.3099999999995,32.06084703359542,1.4719053098799932,0.9942462600690449
516,BANFI PRODUCTS CORP        ,43801,C Y Toro Frontera Cab Svgn,5.84,1406,8211.039999999999,8.99,346500.0,13222.66,7442.2300000000005,1384.0,309.2,8510.41,-3498.789999999999,5011.620000000001,37.90175350496799,1.610351429295193,0.984352773826458
90024,VINILANDIA USA             ,26290,Pratsch Organic Rose,8.78,935,8209.3,14.99,35250.0,12396.78,6068.5,922.0,102.63000000000001,2802.64,1384.8400000000015,4187.480000000001,33.77877158423398,1.5100897762293986,0.986096256684492
10754,PERFECTA WINES             ,45823,Masciarelli Trebbiano Abruzo,6.66,1232,8205.12,9.99,69750.0,12866.94,6478.93,1206.0,134.19,28720.52,-24058.7,4661.82,36.23099198410811,1.5681598806598807,0.9788961038961039
7153,PINE STATE TRADING CO      ,24056,Honig Svgn Bl Rsv,12.74,644,8204.56,20.990000000000002,39000.0,11716.83,6855.389999999999,617.0,68.47,15884.82,-12372.55,3512.2700000000004,29.97628198070639,1.4280875513129285,0.9580745341614907
17033,SEA BREEZE CELLARS LLC     ,45424,Gruet Blanc de Noir,11.1,739,8202.9,16.99,49500.0,11788.089999999998,6813.009999999999,691.0,76.69,549.55,3035.6399999999985,3585.1899999999987,30.413663282177172,1.4370637213668336,0.9350473612990527
516,BANFI PRODUCTS CORP        ,43820,Little Black Dress Merlot,5.88,1395,8202.6,8.99,92250.0,13432.47,8145.2,1453.0,161.17000000000002,8510.41,-3280.540000000001,5229.869999999999,38.934536983890524,1.63758686270207,1.0415770609318997
8673,STE MICHELLE WINE ESTATES  ,19382,Anew Rsl,6.7,1223,8194.1,9.99,77250.0,13142.64,8993.49,1236.0,136.9,15919.7,-10971.160000000002,4948.539999999999,37.65255686833086,1.603915012020844,1.0106295993458707
4425,MARTIGNETTI COMPANIES,29371,Merryvale Starmont Cab Svgn,18.66,439,8191.74,28.99,28500.0,12665.64,8171.19,436.0,48.29,144929.24,-140455.34,4473.9,35.32312619022805,1.5461477048832115,0.9931662870159453
90010,VINEXTRA INC               ,17001,Martinshof Gruner Veltliner,9.33,878,8191.74,13.99,54750.0,12199.28,7862.38,872.0,96.68,524.94,3482.600000000001,4007.540000000001,32.8506272501328,1.4892171870689257,0.9931662870159453
4425,MARTIGNETTI COMPANIES,22270,Markham Cab Svgn,27.02,303,8187.06,42.99,19500.0,12492.93,8722.86,307.0,33.97,144929.24,-140623.37,4305.87,34.466454226510514,1.525936050303772,1.0132013201320131
4425,MARTIGNETTI COMPANIES,33578,Tommasi Pinot Grigio Le Ros,9.86,830,8183.799999999999,14.99,50250.0,12406.99,6122.0199999999995,801.0,89.19,144929.24,-140706.05,4223.1900000000005,34.038795872326816,1.516042669664459,0.9650602409638555
7153,PINE STATE TRADING CO      ,14191,Ch Fage Graves de Vayres,7.280000000000001,1124,8182.72,14.989999999999998,69750.0,12169.85,7241.96,1015.0,112.59,15884.82,-11897.689999999999,3987.13,32.76235943746225,1.4872621817684095,0.9030249110320284
9819,TREASURY WINE ESTATES      ,29081,Beringer Wh Znfdl/Chard LVS,5.44,1503,8176.320000000001,7.99,97500.0,13041.32,7467.6,1468.0,163.07,14836.57,-9971.57,4864.999999999999,37.30450598559041,1.5950109584752064,0.9767132401862941
4425,MARTIGNETTI COMPANIES,25417,Kunde Cab Svgn Sonoma Valley,11.68,700,8176.0,18.99,44250.0,15061.929999999998,9418.56,707.0,78.4,144929.24,-138043.31,6885.9299999999985,45.717447896783476,1.8422125733855184,1.01
10754,PERFECTA WINES             ,23828,Ermisch Pnt Nr Erendira Rise,24.32,336,8171.5199999999995,35.99,12750.0,4390.78,2483.31,122.0,13.55,28720.52,-32501.260000000002,-3780.74,-86.10634101458055,0.5373272047305765,0.3630952380952381
2000,SOUTHERN WINE & SPIRITS NE ,22593,The Divining Rod Red,7.58,1077,8163.66,10.99,70500.0,10764.3,7523.22,970.0,107.36,19016.59,-16415.95,2600.6399999999994,24.15986176527967,1.3185629974790718,0.9006499535747446
12546,JIM BEAM BRANDS COMPANY    ,8522,Dekuyper Peachtree Scnapps,0.71,11498,8163.58,0.99,5050.0,6537.96,2508.66,6604.0,341.62,123880.97,-125506.59,-1625.62,-24.86433076984258,0.8008692264913188,0.5743607583927639
4425,MARTIGNETTI COMPANIES,36087,Ramey Russian River Chard,25.16,324,8151.84,37.99,21750.0,10903.130000000001,6496.29,287.0,31.82,144929.24,-142177.94999999998,2751.290000000001,25.233946582311688,1.3375053975544173,0.8858024691358025
3960,DIAGEO NORTH AMERICA INC   ,3973,Ciroc Ten,181.09,45,8149.05,229.99,16000.0,7729.66,6349.72,34.0,35.7,257032.07,-257451.46000000002,-419.3900000000003,-5.425723770515137,0.9485351053190249,0.7555555555555555
9165,ULTRA BEVERAGE COMPANY LLP ,2044,Silo Aisling Whiskey,27.12,300,8136.0,34.99,17250.0,1014.71,979.72,29.0,22.900000000000002,68054.7,-75175.98999999999,-7121.29,-701.8054419489312,0.124718534906588,0.09666666666666666
10754,PERFECTA WINES             ,26352,Armas de Guerra Rosado Mncia,9.65,841,8115.65,13.99,36000.0,10814.27,5735.9,773.0,85.92,28720.52,-26021.9,2698.620000000001,24.954250263771858,1.3325205005144383,0.9191438763376932
10754,PERFECTA WINES             ,27012,Bouchard Aine & Fils B Pnt N,11.56,702,8115.12,16.99,28500.0,5181.95,3567.8999999999996,305.0,33.75,28720.52,-31653.690000000002,-2933.17,-56.60359517170177,0.6385549443507921,0.43447293447293445
3960,DIAGEO NORTH AMERICA INC   ,1598,Johnnie Walker Odyssey,736.43,11,8100.73,949.99,5250.0,8549.91,8549.91,9.0,7.11,257032.07,-256582.89,449.1800000000003,5.253622552752021,1.0554493237029257,0.8181818181818182
2555,DISARONNO INTERNATIONAL LLC,1212,DiSaronna Amaretto Sour VAP,14.38,563,8095.9400000000005,21.99,28500.0,56941.89,29106.649999999998,2611.0,2056.75,5861.03,42984.92,48845.95,85.78210171808487,7.033388340328608,4.63765541740675
9165,ULTRA BEVERAGE COMPANY LLP ,14799,A Bichot Pouilly-Fuisse,12.9,627,8088.3,20.989999999999995,40500.0,11751.31,7844.209999999999,569.0,63.01,68054.7,-64391.689999999995,3663.0099999999993,31.171077947905378,1.4528776133427295,0.9074960127591707
17035,PERNOD RICARD USA          ,36386,Kenwood Pnt Nr RRV,8.6,940,8084.0,14.99,48000.0,10421.96,4753.82,704.0,78.5,123780.22,-121442.26000000001,2337.959999999999,22.433016438366675,1.2892083127164768,0.7489361702127659
1392,CONSTELLATION BRANDS INC   ,33672,Toasted Head Merlot Cal,7.18,1125,8077.5,10.99,74250.0,12545.99,8880.2,1101.0,121.78,79528.99,-75060.5,4468.49,35.6168783810604,1.5532021046115754,0.9786666666666667
90024,VINILANDIA USA             ,25147,Zinzilla Zinfandel,8.6,939,8075.400000000001,12.99,38250.0,7419.51,5449.97,549.0,60.65,2802.64,-3458.53,-655.8900000000003,-8.84007164893639,0.9187792555167545,0.5846645367412141
9552,M S WALKER INC             ,14386,Tarima Monastrell Jumilla,5.99,1345,8056.549999999999,8.99,87750.0,12771.41,6294.29,1359.0,151.28,55551.82,-50836.96,4714.860000000001,36.91730200502529,1.5852207210282319,1.0104089219330854
9165,ULTRA BEVERAGE COMPANY LLP ,3379,High West Vodka 7000',24.99,322,8046.78,32.99,14250.0,3793.8500000000004,2573.2200000000003,115.0,90.67,68054.7,-72307.62999999999,-4252.929999999999,-112.10063655653227,0.47147430400731727,0.35714285714285715
6785,PALM BAY INTERNATIONAL INC ,41759,Blue Fish Pfalz Rsl,5.44,1478,8040.32,7.99,96750.0,11585.5,7446.68,1450.0,160.70000000000002,13605.41,-10060.23,3545.1800000000003,30.60014673514307,1.4409252368064953,0.9810554803788903
9165,ULTRA BEVERAGE COMPANY LLP ,46156,Brookdale Cab Svgn Napa,28.1,286,8036.599999999999,44.99,13500.0,5847.0599999999995,1482.27,294.0,32.97,68054.7,-70244.23999999999,-2189.54,-37.446853632423824,0.7275539407212005,1.027972027972028
8320,SHAW ROSS INT L IMP LTD    ,31796,Gekkeikan Sake Haiku Prm Sel,7.28,1101,8015.28,10.99,68250.0,11979.1,7066.57,1090.0,121.03,3151.92,811.9000000000005,3963.8200000000006,33.08946415006136,1.4945329420806261,0.9900090826521344
4425,MARTIGNETTI COMPANIES,22291,Locations E Red Spanish,11.4,703,8014.200000000001,17.99,46500.0,14348.199999999999,8149.57,780.0,86.65,144929.24,-138595.24,6333.999999999998,44.14491016294726,1.7903471338374382,1.1095305832147937
8892,TRINCHERO FAMILY ESTATES   ,13341,Terra d'Oro Deaver Vyd Znfdl,13.240000000000002,605,8010.2,24.99,66000.0,17737.53,9345.609999999999,847.0,94.19,11595.97,-1868.6400000000012,9727.329999999998,54.84038645741543,2.2143679308881175,1.4
3960,DIAGEO NORTH AMERICA INC   ,3748,Smirnoff Light Peach Sorbet,7.02,1141,8009.82,12.99,56250.0,7658.43,4820.92,807.0,635.86,257032.07,-257383.46000000002,-351.3899999999994,-4.58827723175637,0.9561301003018795,0.7072743207712533
9552,M S WALKER INC             ,14719,Alto Moncayo Veraton Garnach,14.96,535,8003.6,21.99,27000.0,12446.34,6201.179999999999,566.0,63.050000000000004,55551.82,-51109.08,4442.74,35.695152149145855,1.5550927082812733,1.0579439252336449
4425,MARTIGNETTI COMPANIES,13427,Liberty School Cab Svgn,16.23,493,8001.389999999999,27.99,114000.0,12670.34,7985.049999999999,466.0,103.86,144929.24,-140260.28999999998,4668.950000000001,36.84944523982782,1.5835173638580298,0.9452332657200812
4425,MARTIGNETTI COMPANIES,14061,Shafer One Pnt Five Cab Svgn,51.61,155,7999.55,79.99,12000.0,30101.3,12123.519999999999,370.0,41.29,144929.24,-122827.48999999999,22101.75,73.42456970296965,3.762874161671594,2.3870967741935485
8892,TRINCHERO FAMILY ESTATES   ,18134,Joel Gott Alakai Red,9.65,828,7990.2,13.99,53250.0,11583.72,7862.38,828.0,91.69,11595.97,-8002.45,3593.5199999999995,31.022158684774837,1.449740932642487,1.0
9552,M S WALKER INC             ,29621,Schmitt Sohne Spatlese,8.21,973,7988.33,11.990000000000002,66000.0,13365.47,8956.94,1053.0,116.65,55551.82,-50174.68,5377.139999999999,40.231581829894495,1.6731244202480366,1.0822199383350461
4848,LAIRD & CO                 ,8136,Lazzaroni Amaretto,18.37,434,7972.58,24.99,51750.0,3618.1899999999996,2798.6,181.0,142.66,1043.69,-5398.08,-4354.39,-120.3471901696705,0.4538292497535302,0.41705069124423966
4425,MARTIGNETTI COMPANIES,24290,Ch La Gr Metaine Entre Mers,8.16,977,7972.32,11.99,60750.0,10407.95,5970.39,805.0,89.47,144929.24,-142493.61,2435.630000000001,23.401630484389347,1.305510817428302,0.8239508700102354
4425,MARTIGNETTI COMPANIES,17351,Wine by Joe Pnt Nr,11.18,713,7971.34,16.99,45000.0,11691.15,8054.289999999999,685.0,75.84,144929.24,-141209.43,3719.8099999999995,31.81731480649893,1.46664801651918,0.9607293127629734
10754,PERFECTA WINES             ,42735,Magnificent Wine Co House Re,8.1,984,7970.400000000001,13.99,62250.0,11435.74,6760.93,1026.0,113.9,28720.52,-25255.18,3465.3399999999992,30.302717620372615,1.4347761718357923,1.0426829268292683
7153,PINE STATE TRADING CO      ,31573,Martin/Weyrich Moscato Alleg,6.489999999999999,1228,7969.719999999999,10.99,72000.0,12052.99,7696.34,1201.0,133.12,15884.82,-11801.55,4083.2700000000004,33.87765193532891,1.512347987131292,0.9780130293159609
